fecha_datos,isla,fecha,pcr_total,pcr_positivos,pcr_porcentaje_positivos,pcr_porcentaje_positivos_7dias
29/03/2022,LA GOMERA,06/05/2021,29,3,"10,344827586206897","1,25"
29/03/2022,LA GOMERA,07/05/2021,10,0,0,"2,649006622516557"
29/03/2022,LA GOMERA,08/05/2021,4,0,0,"2,73972602739726"
29/03/2022,LA GOMERA,09/05/2021,6,0,0,"3,007518796992481"
29/03/2022,LA GOMERA,10/05/2021,21,0,0,"3,03030303030303"
29/03/2022,LA GOMERA,11/05/2021,42,1,"2,380952380952381","2,608695652173913"
29/03/2022,LA GOMERA,12/05/2021,23,0,0,"3,076923076923077"
29/03/2022,LA GOMERA,13/05/2021,60,1,"1,666666666666667","2,962962962962963"
29/03/2022,LA GOMERA,14/05/2021,16,0,0,"1,204819277108434"
29/03/2022,LA GOMERA,15/05/2021,17,0,0,"1,162790697674419"
29/03/2022,LA GOMERA,16/05/2021,9,0,0,"1,081081081081081"
29/03/2022,LA GOMERA,17/05/2021,39,0,0,"1,063829787234043"
29/03/2022,LA GOMERA,18/05/2021,44,0,0,"0,970873786407767"
29/03/2022,LA GOMERA,19/05/2021,22,0,0,"0,480769230769231"
29/03/2022,LA GOMERA,20/05/2021,33,0,0,"0,483091787439614"
29/03/2022,LA GOMERA,21/05/2021,39,0,0,0
29/03/2022,LA GOMERA,22/05/2021,15,0,0,0
29/03/2022,LA GOMERA,23/05/2021,4,0,0,0
29/03/2022,LA GOMERA,24/05/2021,32,1,"3,125",0
29/03/2022,LA GOMERA,25/05/2021,13,0,0,"0,529100529100529"
29/03/2022,LA GOMERA,26/05/2021,11,0,0,"0,632911392405063"
29/03/2022,LA GOMERA,27/05/2021,7,0,0,"0,680272108843537"
29/03/2022,LA GOMERA,28/05/2021,9,0,0,"0,826446280991736"
29/03/2022,LA GOMERA,29/05/2021,8,1,"12,5","1,098901098901099"
29/03/2022,LA GOMERA,30/05/2021,24,0,0,"2,380952380952381"
29/03/2022,LA GOMERA,31/05/2021,26,0,0,"1,923076923076923"
29/03/2022,LA GOMERA,01/06/2021,26,0,0,"1,020408163265306"
29/03/2022,LA GOMERA,02/06/2021,14,0,0,"0,900900900900901"
29/03/2022,LA GOMERA,03/06/2021,40,1,"2,5","0,87719298245614"
29/03/2022,LA GOMERA,04/06/2021,20,1,5,"1,360544217687075"
29/03/2022,LA GOMERA,05/06/2021,14,0,0,"1,89873417721519"
29/03/2022,LA GOMERA,06/06/2021,4,0,0,"1,219512195121951"
29/03/2022,LA GOMERA,07/06/2021,16,0,0,"1,388888888888889"
29/03/2022,LA GOMERA,08/06/2021,20,0,0,"1,492537313432836"
29/03/2022,LA GOMERA,09/06/2021,18,0,0,"1,5625"
29/03/2022,LA GOMERA,10/06/2021,12,0,0,"1,515151515151515"
29/03/2022,LA GOMERA,11/06/2021,80,4,5,"0,961538461538462"
29/03/2022,LA GOMERA,12/06/2021,26,3,"11,538461538461538","2,439024390243902"
29/03/2022,LA GOMERA,13/06/2021,6,0,0,"3,977272727272727"
29/03/2022,LA GOMERA,14/06/2021,47,2,"4,25531914893617","3,932584269662921"
29/03/2022,LA GOMERA,15/06/2021,20,0,0,"4,30622009569378"
29/03/2022,LA GOMERA,16/06/2021,25,1,4,"4,30622009569378"
29/03/2022,LA GOMERA,17/06/2021,15,0,0,"4,62962962962963"
29/03/2022,LA GOMERA,18/06/2021,52,2,"3,846153846153846","4,566210045662101"
29/03/2022,LA GOMERA,19/06/2021,18,1,"5,555555555555555","4,18848167539267"
29/03/2022,LA GOMERA,20/06/2021,5,0,0,"3,278688524590164"
29/03/2022,LA GOMERA,21/06/2021,38,3,"7,894736842105263","3,296703296703297"
29/03/2022,LA GOMERA,22/06/2021,24,0,0,"4,046242774566474"
29/03/2022,LA GOMERA,23/06/2021,8,0,0,"3,954802259887006"
29/03/2022,LA GOMERA,24/06/2021,28,1,"3,571428571428572","3,75"
29/03/2022,LA GOMERA,25/06/2021,28,0,0,"4,046242774566474"
29/03/2022,LA GOMERA,26/06/2021,6,0,0,"3,355704697986577"
29/03/2022,LA GOMERA,27/06/2021,17,0,0,"2,91970802919708"
29/03/2022,LA GOMERA,28/06/2021,35,3,"8,571428571428571","2,684563758389262"
29/03/2022,LA GOMERA,29/06/2021,20,0,0,"2,73972602739726"
29/03/2022,LA GOMERA,30/06/2021,36,0,0,"2,816901408450704"
29/03/2022,LA GOMERA,01/07/2021,24,0,0,"2,352941176470588"
29/03/2022,LA GOMERA,02/07/2021,24,0,0,"1,807228915662651"
29/03/2022,LA GOMERA,03/07/2021,22,0,0,"1,851851851851852"
29/03/2022,LA GOMERA,04/07/2021,14,0,0,"1,685393258426966"
29/03/2022,LA GOMERA,05/07/2021,25,0,0,"1,714285714285714"
29/03/2022,LA GOMERA,06/07/2021,28,1,"3,571428571428572",0
29/03/2022,LA GOMERA,07/07/2021,32,1,"3,125","0,578034682080925"
29/03/2022,LA GOMERA,08/07/2021,14,2,"14,285714285714286","1,183431952662722"
29/03/2022,LA GOMERA,09/07/2021,53,11,"20,754716981132077","2,515723270440252"
29/03/2022,LA GOMERA,10/07/2021,16,0,0,"7,97872340425532"
29/03/2022,LA GOMERA,11/07/2021,20,4,20,"8,241758241758241"
29/03/2022,LA GOMERA,12/07/2021,65,3,"4,615384615384615","10,106382978723405"
29/03/2022,LA GOMERA,13/07/2021,37,4,"10,81081081081081","9,649122807017545"
29/03/2022,LA GOMERA,14/07/2021,39,4,"10,256410256410257","10,548523206751055"
29/03/2022,LA GOMERA,15/07/2021,61,2,"3,278688524590164","11,475409836065573"
29/03/2022,LA GOMERA,16/07/2021,73,4,"5,47945205479452","9,621993127147766"
29/03/2022,LA GOMERA,17/07/2021,63,0,0,"6,752411575562701"
29/03/2022,LA GOMERA,18/07/2021,33,4,"12,121212121212121","5,865921787709497"
29/03/2022,LA GOMERA,19/07/2021,107,13,"12,149532710280374","5,660377358490566"
29/03/2022,LA GOMERA,20/07/2021,70,9,"12,857142857142858","7,506053268765133"
29/03/2022,LA GOMERA,21/07/2021,109,9,"8,256880733944953","8,071748878923767"
29/03/2022,LA GOMERA,22/07/2021,368,17,"4,619565217391305","7,945736434108527"
29/03/2022,LA GOMERA,23/07/2021,144,8,"5,555555555555555","6,804374240583232"
29/03/2022,LA GOMERA,24/07/2021,141,9,"6,382978723404255","6,711409395973154"
29/03/2022,LA GOMERA,25/07/2021,15,0,0,"7,098765432098766"
29/03/2022,LA GOMERA,26/07/2021,91,2,"2,197802197802198","6,813417190775682"
29/03/2022,LA GOMERA,27/07/2021,94,7,"7,446808510638298","5,756929637526652"
29/03/2022,LA GOMERA,28/07/2021,113,4,"3,539823008849558","5,405405405405405"
29/03/2022,LA GOMERA,29/07/2021,103,3,"2,912621359223301","4,865424430641822"
29/03/2022,LA GOMERA,30/07/2021,100,5,5,"4,70756062767475"
29/03/2022,LA GOMERA,31/07/2021,55,0,0,"4,566210045662101"
29/03/2022,LA GOMERA,01/08/2021,45,0,0,"3,677758318739054"
29/03/2022,LA GOMERA,02/08/2021,94,5,"5,319148936170213","3,494176372712146"
29/03/2022,LA GOMERA,03/08/2021,71,3,"4,225352112676056","3,973509933774834"
29/03/2022,LA GOMERA,04/08/2021,73,0,0,"3,442340791738382"
29/03/2022,LA GOMERA,05/08/2021,43,0,0,"2,957486136783734"
29/03/2022,LA GOMERA,06/08/2021,57,2,"3,508771929824561","2,702702702702703"
29/03/2022,LA GOMERA,07/08/2021,35,4,"11,428571428571429","2,28310502283105"
29/03/2022,LA GOMERA,08/08/2021,17,1,"5,882352941176471","3,349282296650718"
29/03/2022,LA GOMERA,09/08/2021,39,1,"2,564102564102564","3,846153846153846"
29/03/2022,LA GOMERA,10/08/2021,46,1,"2,173913043478261","3,283582089552239"
29/03/2022,LA GOMERA,11/08/2021,41,1,"2,439024390243902","2,903225806451613"
29/03/2022,LA GOMERA,12/08/2021,41,2,"4,878048780487805","3,597122302158273"
29/03/2022,LA GOMERA,13/08/2021,31,0,0,"4,347826086956522"
29/03/2022,LA GOMERA,14/08/2021,40,2,5,4
29/03/2022,LA GOMERA,15/08/2021,34,4,"11,764705882352942","3,137254901960784"
29/03/2022,LA GOMERA,16/08/2021,24,1,"4,166666666666667","4,044117647058823"
29/03/2022,LA GOMERA,17/08/2021,39,1,"2,564102564102564","4,280155642023346"
29/03/2022,LA GOMERA,18/08/2021,48,0,0,"4,4"
29/03/2022,LA GOMERA,19/08/2021,39,0,0,"3,891050583657588"
29/03/2022,LA GOMERA,20/08/2021,49,8,"16,3265306122449","3,137254901960784"
29/03/2022,LA GOMERA,21/08/2021,38,2,"5,263157894736843","5,86080586080586"
29/03/2022,LA GOMERA,22/08/2021,28,0,0,"5,904059040590406"
29/03/2022,LA GOMERA,23/08/2021,34,2,"5,882352941176471","4,528301886792453"
29/03/2022,LA GOMERA,24/08/2021,158,38,"24,050632911392405","4,727272727272728"
29/03/2022,LA GOMERA,25/08/2021,54,7,"12,962962962962964","12,690355329949238"
29/03/2022,LA GOMERA,26/08/2021,39,0,0,"14,25"
29/03/2022,LA GOMERA,27/08/2021,26,0,0,"14,25"
29/03/2022,LA GOMERA,28/08/2021,32,0,0,"12,9973474801061"
29/03/2022,LA GOMERA,29/08/2021,10,0,0,"12,668463611859838"
29/03/2022,LA GOMERA,30/08/2021,25,2,8,"13,314447592067989"
29/03/2022,LA GOMERA,31/08/2021,33,3,"9,090909090909092","13,662790697674419"
29/03/2022,LA GOMERA,01/09/2021,38,1,"2,631578947368421","5,47945205479452"
29/03/2022,LA GOMERA,02/09/2021,76,1,"1,315789473684211","2,955665024630542"
29/03/2022,LA GOMERA,03/09/2021,19,0,0,"2,916666666666667"
29/03/2022,LA GOMERA,04/09/2021,24,1,"4,166666666666667","3,004291845493562"
29/03/2022,LA GOMERA,05/09/2021,10,0,0,"3,555555555555555"
29/03/2022,LA GOMERA,06/09/2021,30,0,0,"3,555555555555555"
29/03/2022,LA GOMERA,07/09/2021,26,3,"11,538461538461538","2,608695652173913"
29/03/2022,LA GOMERA,08/09/2021,40,0,0,"2,690582959641256"
29/03/2022,LA GOMERA,09/09/2021,29,0,0,"2,222222222222222"
29/03/2022,LA GOMERA,10/09/2021,30,0,0,"2,247191011235955"
29/03/2022,LA GOMERA,11/09/2021,25,0,0,"2,116402116402116"
29/03/2022,LA GOMERA,12/09/2021,16,0,0,"1,578947368421053"
29/03/2022,LA GOMERA,13/09/2021,34,0,0,"1,530612244897959"
29/03/2022,LA GOMERA,14/09/2021,30,4,"13,333333333333334","1,5"
29/03/2022,LA GOMERA,15/09/2021,25,0,0,"1,96078431372549"
29/03/2022,LA GOMERA,16/09/2021,25,0,0,"2,116402116402116"
29/03/2022,LA GOMERA,17/09/2021,17,0,0,"2,162162162162162"
29/03/2022,LA GOMERA,18/09/2021,24,0,0,"2,325581395348837"
29/03/2022,LA GOMERA,19/09/2021,19,0,0,"2,339181286549708"
29/03/2022,LA GOMERA,20/09/2021,27,0,0,"2,298850574712644"
29/03/2022,LA GOMERA,21/09/2021,25,0,0,"2,395209580838323"
29/03/2022,LA GOMERA,22/09/2021,25,0,0,0
29/03/2022,LA GOMERA,23/09/2021,25,0,0,0
29/03/2022,LA GOMERA,24/09/2021,24,0,0,0
29/03/2022,LA GOMERA,25/09/2021,20,0,0,0
29/03/2022,LA GOMERA,26/09/2021,13,0,0,0
29/03/2022,LA GOMERA,27/09/2021,58,1,"1,724137931034483",0
29/03/2022,LA GOMERA,28/09/2021,22,0,0,"0,526315789473684"
29/03/2022,LA GOMERA,29/09/2021,13,0,0,"0,53475935828877"
29/03/2022,LA GOMERA,30/09/2021,11,1,"9,090909090909092","0,571428571428571"
29/03/2022,LA GOMERA,01/10/2021,18,0,0,"1,24223602484472"
29/03/2022,LA GOMERA,02/10/2021,12,0,0,"1,290322580645161"
29/03/2022,LA GOMERA,03/10/2021,26,0,0,"1,360544217687075"
29/03/2022,LA GOMERA,04/10/2021,9,0,0,"1,25"
29/03/2022,LA GOMERA,05/10/2021,34,0,0,"0,900900900900901"
29/03/2022,LA GOMERA,06/10/2021,26,0,0,"0,813008130081301"
29/03/2022,LA GOMERA,07/10/2021,30,0,0,"0,735294117647059"
29/03/2022,LA GOMERA,08/10/2021,8,0,0,0
29/03/2022,LA GOMERA,09/10/2021,12,0,0,0
29/03/2022,LA GOMERA,10/10/2021,25,0,0,0
29/03/2022,LA GOMERA,11/10/2021,6,0,0,0
29/03/2022,LA GOMERA,12/10/2021,13,0,0,0
29/03/2022,LA GOMERA,13/10/2021,45,1,"2,222222222222222",0
29/03/2022,LA GOMERA,14/10/2021,16,0,0,"0,719424460431655"
29/03/2022,LA GOMERA,15/10/2021,14,0,0,"0,8"
29/03/2022,LA GOMERA,16/10/2021,16,0,0,"0,763358778625954"
29/03/2022,LA GOMERA,17/10/2021,4,0,0,"0,740740740740741"
29/03/2022,LA GOMERA,18/10/2021,20,0,0,"0,87719298245614"
29/03/2022,LA GOMERA,19/10/2021,12,0,0,"0,78125"
29/03/2022,LA GOMERA,20/10/2021,16,1,"6,25","0,78740157480315"
29/03/2022,LA GOMERA,21/10/2021,28,3,"10,714285714285714","1,020408163265306"
29/03/2022,LA GOMERA,22/10/2021,30,0,0,"3,636363636363636"
29/03/2022,LA GOMERA,23/10/2021,21,0,0,"3,174603174603174"
29/03/2022,LA GOMERA,24/10/2021,7,0,0,"3,053435114503817"
29/03/2022,LA GOMERA,25/10/2021,28,0,0,"2,985074626865672"
29/03/2022,LA GOMERA,26/10/2021,24,2,"8,333333333333334","2,816901408450704"
29/03/2022,LA GOMERA,27/10/2021,9,0,0,"3,896103896103896"
29/03/2022,LA GOMERA,28/10/2021,7,0,0,"3,401360544217687"
29/03/2022,LA GOMERA,29/10/2021,13,1,"7,692307692307693","1,587301587301587"
29/03/2022,LA GOMERA,30/10/2021,24,5,"20,833333333333332","2,752293577981651"
29/03/2022,LA GOMERA,31/10/2021,9,2,"22,22222222222222","7,142857142857143"
29/03/2022,LA GOMERA,01/11/2021,12,1,"8,333333333333334","8,771929824561404"
29/03/2022,LA GOMERA,02/11/2021,32,1,"3,125","11,224489795918368"
29/03/2022,LA GOMERA,03/11/2021,1,0,0,"9,433962264150944"
29/03/2022,LA GOMERA,04/11/2021,27,4,"14,814814814814815","10,204081632653061"
29/03/2022,LA GOMERA,05/11/2021,38,1,"2,631578947368421","11,864406779661017"
29/03/2022,LA GOMERA,06/11/2021,20,4,20,"9,79020979020979"
29/03/2022,LA GOMERA,07/11/2021,2,2,100,"9,352517985611511"
29/03/2022,LA GOMERA,08/11/2021,46,3,"6,521739130434782","9,848484848484848"
29/03/2022,LA GOMERA,09/11/2021,32,1,"3,125","9,036144578313253"
29/03/2022,LA GOMERA,10/11/2021,58,8,"13,793103448275861","9,036144578313253"
29/03/2022,LA GOMERA,11/11/2021,127,5,"3,937007874015748","10,31390134529148"
29/03/2022,LA GOMERA,12/11/2021,86,0,0,"7,430340557275541"
29/03/2022,LA GOMERA,13/11/2021,25,0,0,"6,199460916442049"
29/03/2022,LA GOMERA,14/11/2021,13,0,0,"5,053191489361702"
29/03/2022,LA GOMERA,15/11/2021,71,0,0,"4,392764857881137"
29/03/2022,LA GOMERA,16/11/2021,69,2,"2,898550724637681","3,398058252427184"
29/03/2022,LA GOMERA,17/11/2021,73,0,0,"3,34075723830735"
29/03/2022,LA GOMERA,18/11/2021,95,8,"8,421052631578947","1,508620689655172"
29/03/2022,LA GOMERA,19/11/2021,43,3,"6,976744186046512","2,314814814814815"
29/03/2022,LA GOMERA,20/11/2021,25,0,0,"3,341902313624679"
29/03/2022,LA GOMERA,21/11/2021,13,0,0,"3,341902313624679"
29/03/2022,LA GOMERA,22/11/2021,58,1,"1,724137931034483","3,341902313624679"
29/03/2022,LA GOMERA,23/11/2021,26,2,"7,692307692307693","3,723404255319149"
29/03/2022,LA GOMERA,24/11/2021,29,3,"10,344827586206897","4,204204204204205"
29/03/2022,LA GOMERA,25/11/2021,36,1,"2,777777777777778","5,882352941176471"
29/03/2022,LA GOMERA,26/11/2021,45,5,"11,11111111111111","4,347826086956522"
29/03/2022,LA GOMERA,27/11/2021,85,3,"3,529411764705882","5,172413793103448"
29/03/2022,LA GOMERA,28/11/2021,14,0,0,"5,136986301369863"
29/03/2022,LA GOMERA,29/11/2021,61,2,"3,278688524590164","5,119453924914676"
29/03/2022,LA GOMERA,30/11/2021,36,2,"5,555555555555555","5,405405405405405"
29/03/2022,LA GOMERA,01/12/2021,44,4,"9,090909090909092","5,228758169934641"
29/03/2022,LA GOMERA,02/12/2021,59,4,"6,779661016949152","5,29595015576324"
29/03/2022,LA GOMERA,03/12/2021,55,2,"3,636363636363636","5,813953488372093"
29/03/2022,LA GOMERA,04/12/2021,45,1,"2,222222222222222","4,80225988700565"
29/03/2022,LA GOMERA,05/12/2021,17,0,0,"4,777070063694268"
29/03/2022,LA GOMERA,06/12/2021,15,0,0,"4,73186119873817"
29/03/2022,LA GOMERA,07/12/2021,100,5,5,"4,797047970479705"
29/03/2022,LA GOMERA,08/12/2021,32,2,"6,25","4,776119402985074"
29/03/2022,LA GOMERA,09/12/2021,75,4,"5,333333333333333","4,3343653250774"
29/03/2022,LA GOMERA,10/12/2021,44,3,"6,818181818181818","4,129793510324483"
29/03/2022,LA GOMERA,11/12/2021,37,2,"5,405405405405405","4,573170731707317"
29/03/2022,LA GOMERA,12/12/2021,14,0,0,5
29/03/2022,LA GOMERA,13/12/2021,53,2,"3,773584905660377","5,047318611987381"
29/03/2022,LA GOMERA,14/12/2021,68,2,"2,941176470588236","5,070422535211268"
29/03/2022,LA GOMERA,15/12/2021,58,6,"10,344827586206897","4,643962848297214"
29/03/2022,LA GOMERA,16/12/2021,72,1,"1,388888888888889","5,444126074498567"
29/03/2022,LA GOMERA,17/12/2021,55,3,"5,454545454545454","4,624277456647399"
29/03/2022,LA GOMERA,18/12/2021,116,7,"6,03448275862069","4,481792717086835"
29/03/2022,LA GOMERA,19/12/2021,46,8,"17,391304347826086","4,81651376146789"
29/03/2022,LA GOMERA,20/12/2021,160,18,"11,25","6,196581196581197"
29/03/2022,LA GOMERA,21/12/2021,175,23,"13,142857142857142","7,826086956521739"
29/03/2022,LA GOMERA,22/12/2021,273,23,"8,424908424908425","9,67741935483871"
29/03/2022,LA GOMERA,23/12/2021,224,36,"16,071428571428573","9,253065774804906"
29/03/2022,LA GOMERA,24/12/2021,217,30,"13,824884792626728","11,24880838894185"
29/03/2022,LA GOMERA,25/12/2021,118,49,"41,52542372881356","11,973575557390586"
29/03/2022,LA GOMERA,26/12/2021,98,47,"47,95918367346939","15,416323165704863"
29/03/2022,LA GOMERA,27/12/2021,232,46,"19,82758620689655","17,865612648221344"
29/03/2022,LA GOMERA,28/12/2021,138,35,"25,36231884057971","18,99775617053104"
29/03/2022,LA GOMERA,29/12/2021,124,27,"21,774193548387096","20,46153846153846"
29/03/2022,LA GOMERA,30/12/2021,115,25,"21,73913043478261","23,457862728062555"
29/03/2022,LA GOMERA,31/12/2021,142,21,"14,788732394366198","24,856046065259118"
29/03/2022,LA GOMERA,01/01/2022,41,12,"29,26829268292683","25,853154084798344"
29/03/2022,LA GOMERA,02/01/2022,43,11,"25,58139534883721","23,93258426966292"
29/03/2022,LA GOMERA,03/01/2022,69,14,"20,28985507246377","21,197604790419163"
29/03/2022,LA GOMERA,04/01/2022,108,55,"50,925925925925924","21,577380952380953"
29/03/2022,LA GOMERA,05/01/2022,138,43,"31,159420289855074","25,700934579439252"
29/03/2022,LA GOMERA,06/01/2022,42,24,"57,142857142857146","27,591463414634145"
29/03/2022,LA GOMERA,07/01/2022,94,38,"40,42553191489362","30,874785591766724"
29/03/2022,LA GOMERA,08/01/2022,97,38,"39,175257731958766","36,822429906542055"
29/03/2022,LA GOMERA,09/01/2022,62,27,"43,54838709677419","37,732656514382406"
29/03/2022,LA GOMERA,10/01/2022,155,42,"27,096774193548388","39,18032786885246"
29/03/2022,LA GOMERA,11/01/2022,104,38,"36,53846153846154","38,36206896551724"
29/03/2022,LA GOMERA,12/01/2022,120,47,"39,166666666666664","36,127167630057805"
29/03/2022,LA GOMERA,13/01/2022,71,16,"22,535211267605632","37,68545994065282"
29/03/2022,LA GOMERA,14/01/2022,92,46,50,"34,99288762446657"
29/03/2022,LA GOMERA,15/01/2022,54,10,"18,51851851851852","36,2339514978602"
29/03/2022,LA GOMERA,16/01/2022,45,14,"31,11111111111111","34,346504559270514"
29/03/2022,LA GOMERA,17/01/2022,66,22,"33,333333333333336","33,229329173166924"
29/03/2022,LA GOMERA,18/01/2022,72,27,"37,5","34,96376811594203"
29/03/2022,LA GOMERA,19/01/2022,54,22,"40,74074074074074",35
29/03/2022,LA GOMERA,20/01/2022,69,25,"36,231884057971016","34,581497797356825"
29/03/2022,LA GOMERA,21/01/2022,60,23,"38,333333333333336","36,72566371681416"
29/03/2022,LA GOMERA,22/01/2022,53,26,"49,056603773584904","34,04761904761905"
29/03/2022,LA GOMERA,23/01/2022,22,6,"27,272727272727273","37,94749403341289"
29/03/2022,LA GOMERA,24/01/2022,96,27,"28,125","38,13131313131313"
29/03/2022,LA GOMERA,25/01/2022,55,16,"29,09090909090909","36,61971830985915"
29/03/2022,LA GOMERA,26/01/2022,67,17,"25,37313432835821","35,45232273838631"
29/03/2022,LA GOMERA,27/01/2022,62,16,"25,806451612903224","33,175355450236964"
29/03/2022,LA GOMERA,28/01/2022,36,10,"27,77777777777778","31,566265060240966"
29/03/2022,LA GOMERA,29/01/2022,55,21,"38,18181818181818","30,17902813299233"
29/03/2022,LA GOMERA,30/01/2022,22,6,"27,272727272727273","28,75318066157761"
29/03/2022,LA GOMERA,31/01/2022,57,12,"21,05263157894737","28,75318066157761"
29/03/2022,LA GOMERA,01/02/2022,33,7,"21,21212121212121","27,683615819209038"
29/03/2022,LA GOMERA,02/02/2022,46,8,"17,391304347826086","26,80722891566265"
29/03/2022,LA GOMERA,03/02/2022,60,20,"33,333333333333336","25,723472668810288"
29/03/2022,LA GOMERA,04/02/2022,31,12,"38,70967741935484","27,184466019417474"
29/03/2022,LA GOMERA,05/02/2022,46,16,"34,78260869565217","28,289473684210527"
29/03/2022,LA GOMERA,06/02/2022,19,8,"42,10526315789474","27,45762711864407"
29/03/2022,LA GOMERA,07/02/2022,60,23,"38,333333333333336","28,424657534246574"
29/03/2022,LA GOMERA,08/02/2022,59,21,"35,59322033898305","31,864406779661017"
29/03/2022,LA GOMERA,09/02/2022,52,14,"26,923076923076923","33,64485981308411"
29/03/2022,LA GOMERA,10/02/2022,52,7,"13,461538461538462","34,862385321100916"
29/03/2022,LA GOMERA,11/02/2022,119,16,"13,445378151260504","31,661442006269592"
29/03/2022,LA GOMERA,12/02/2022,46,17,"36,95652173913044","25,798525798525798"
29/03/2022,LA GOMERA,13/02/2022,15,5,"33,333333333333336","26,044226044226043"
29/03/2022,LA GOMERA,14/02/2022,55,12,"21,818181818181817","25,558312655086848"
29/03/2022,LA GOMERA,15/02/2022,41,8,"19,51219512195122","23,115577889447238"
29/03/2022,LA GOMERA,16/02/2022,56,4,"7,142857142857143","20,789473684210527"
29/03/2022,LA GOMERA,17/02/2022,40,9,"22,5","17,96875"
29/03/2022,LA GOMERA,18/02/2022,42,17,"40,476190476190474","19,086021505376344"
29/03/2022,LA GOMERA,19/02/2022,41,8,"19,51219512195122","24,406779661016948"
29/03/2022,LA GOMERA,20/02/2022,5,0,0,"21,724137931034484"
29/03/2022,LA GOMERA,21/02/2022,66,19,"28,78787878787879","20,714285714285715"
29/03/2022,LA GOMERA,22/02/2022,42,14,"33,333333333333336","22,33676975945017"
29/03/2022,LA GOMERA,23/02/2022,50,18,36,"24,315068493150687"
29/03/2022,LA GOMERA,24/02/2022,40,13,"32,5","29,72027972027972"
29/03/2022,LA GOMERA,25/02/2022,53,18,"33,9622641509434","31,11888111888112"
29/03/2022,LA GOMERA,26/02/2022,29,11,"37,93103448275862","30,303030303030305"
29/03/2022,LA GOMERA,27/02/2022,28,15,"53,57142857142857","32,63157894736842"
29/03/2022,LA GOMERA,28/02/2022,34,9,"26,470588235294116","35,064935064935064"
29/03/2022,LA GOMERA,01/03/2022,33,10,"30,303030303030305","35,507246376811594"
29/03/2022,LA GOMERA,02/03/2022,65,22,"33,84615384615385","35,2059925093633"
29/03/2022,LA GOMERA,03/03/2022,65,28,"43,07692307692308","34,751773049645394"
29/03/2022,LA GOMERA,04/03/2022,57,21,"36,8421052631579","36,807817589576544"
29/03/2022,LA GOMERA,05/03/2022,54,18,"33,333333333333336","37,29903536977492"
29/03/2022,LA GOMERA,06/03/2022,23,4,"17,391304347826086","36,607142857142854"
29/03/2022,LA GOMERA,07/03/2022,109,48,"44,03669724770642","33,8368580060423"
29/03/2022,LA GOMERA,08/03/2022,57,21,"36,8421052631579","37,19211822660098"
29/03/2022,LA GOMERA,09/03/2022,104,30,"28,846153846153847","37,674418604651166"
29/03/2022,LA GOMERA,10/03/2022,101,44,"43,56435643564357","36,24733475479744"
29/03/2022,LA GOMERA,11/03/2022,85,27,"31,764705882352942","36,83168316831683"
29/03/2022,LA GOMERA,12/03/2022,55,22,40,"36,02251407129456"
29/03/2022,LA GOMERA,13/03/2022,37,13,"35,13513513513514","36,70411985018727"
29/03/2022,LA GOMERA,14/03/2022,135,60,"44,44444444444444","37,40875912408759"
29/03/2022,LA GOMERA,15/03/2022,108,36,"33,333333333333336","37,80487804878049"
