fecha,isla,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,hrMax,hrMin
2021-09-23,LANZAROTE,23.2,0.0,18.7,27.6,34.0,4.7,9.2,5.3,1013.8,1010.8,69.0,84.0,51.0
2021-09-23,FUERTEVENTURA,23.2,0.0,20.7,25.7,99.0,4.4,7.8,5.1,1012.6,1009.9,72.0,81.0,65.0
2021-09-23,GRAN CANARIA,24.0,0.0,21.3,26.6,99.0,7.2,12.8,7.8,1011.0,1008.0,63.0,72.0,54.0
2021-09-24,LA PALMA,23.2,0.1,20.9,25.4,35.0,2.8,6.7,1.5,1014.0,1010.5,67.0,80.0,62.0
2021-09-24,TENERIFE,24.1,0.0,21.7,26.5,8.0,3.3,10.0,9.7,1014.4,1010.8,67.0,78.0,50.0
2021-09-24,LANZAROTE,23.8,0.0,18.3,29.4,9.0,3.6,12.5,11.3,1016.3,1012.8,61.0,86.0,37.0
2021-09-24,FUERTEVENTURA,23.6,0.0,20.7,26.5,99.0,5.8,9.2,10.8,1015.1,1011.5,69.0,81.0,59.0
2021-09-24,EL HIERRO,24.4,0.0,22.4,26.5,4.0,3.9,8.9,8.8,1015.2,1012.1,72.0,78.0,64.0
2021-09-24,LA GOMERA,22.6,0.0,20.3,24.8,26.0,2.2,6.1,5.1,993.5,990.4,72.0,80.0,59.0
2021-09-24,GRAN CANARIA,23.4,0.0,20.9,25.8,3.0,6.4,11.4,10.6,1013.4,1009.9,64.0,72.0,57.0
2021-09-25,FUERTEVENTURA,23.5,0.0,20.6,26.4,99.0,5.6,8.9,10.3,1016.0,1013.9,69.0,77.0,59.0
2021-09-25,EL HIERRO,24.0,0.0,22.5,25.4,3.0,4.7,8.3,9.9,1016.0,1013.7,72.0,79.0,64.0
2021-09-25,TENERIFE,23.4,0.0,20.2,26.5,9.0,3.9,11.1,10.6,1015.5,1012.9,63.0,71.0,56.0
2021-09-25,LANZAROTE,23.5,0.0,18.8,28.2,99.0,5.6,12.5,11.3,1017.2,1014.8,60.0,79.0,44.0
2021-09-25,GRAN CANARIA,23.4,0.0,20.5,26.3,99.0,7.5,11.7,10.7,1014.2,1011.9,65.0,75.0,53.0
2021-09-25,LA PALMA,23.3,0.05,20.3,26.3,30.0,2.8,6.1,4.9,1014.8,1012.4,67.0,74.0,58.0
2021-09-25,LA GOMERA,22.6,0.0,19.6,25.7,23.0,1.7,6.7,10.6,994.3,992.0,65.0,81.0,59.0
2021-09-26,GRAN CANARIA,23.4,0.0,20.8,26.0,99.0,7.5,12.8,11.0,1015.3,1013.0,72.0,83.0,62.0
2021-09-26,EL HIERRO,24.4,0.0,22.4,26.4,99.0,4.7,9.7,9.8,1017.4,1014.8,73.0,82.0,65.0
2021-09-26,FUERTEVENTURA,24.2,0.0,22.1,26.4,3.0,5.8,10.3,9.7,1017.1,1014.7,74.0,87.0,66.0
2021-09-26,LA PALMA,23.6,0.0,21.0,26.2,2.0,3.9,6.7,4.0,1016.5,1013.5,68.0,77.0,62.0
2021-09-26,LANZAROTE,24.0,0.0,19.2,28.8,8.0,6.1,12.5,11.1,1018.4,1015.9,67.0,84.0,49.0
2021-09-26,TENERIFE,24.2,0.0,22.0,26.5,10.0,3.3,10.0,10.4,1016.5,1014.1,69.0,74.0,61.0
2021-09-26,LA GOMERA,22.8,0.0,19.8,25.8,23.0,2.8,6.7,10.2,995.1,993.0,72.0,84.0,58.0
2021-09-27,LA GOMERA,24.4,0.0,21.4,27.5,22.0,3.1,7.8,4.2,995.6,993.3,74.0,86.0,61.0
2021-09-27,FUERTEVENTURA,24.6,0.0,22.6,26.6,99.0,8.1,11.7,4.8,1018.6,1016.0,78.0,87.0,70.0
2021-09-27,EL HIERRO,24.0,0.0,23.1,24.9,31.0,6.9,11.7,1.8,1018.2,1015.7,82.0,86.0,79.0
2021-09-27,LA PALMA,25.0,0.1,22.9,27.0,36.0,4.7,8.9,2.9,1017.6,1015.2,78.0,84.0,66.0
2021-09-27,LANZAROTE,25.0,0.0,20.8,29.2,5.0,6.4,13.3,10.2,1019.6,1017.1,69.0,86.0,54.0
2021-09-27,TENERIFE,24.4,0.0,22.1,26.7,7.0,3.3,11.4,6.9,1017.5,1015.4,73.0,80.0,65.0
2021-09-27,GRAN CANARIA,24.6,0.0,22.2,27.1,1.0,11.1,17.5,10.5,1016.3,1013.9,74.0,84.0,63.0
2021-09-28,LA GOMERA,24.4,0.0,22.0,26.8,22.0,5.0,12.8,8.8,995.8,992.4,70.0,89.0,56.0
2021-09-28,EL HIERRO,24.0,0.0,22.9,25.2,99.0,8.1,14.4,4.5,1019.4,1015.7,79.0,86.0,74.0
2021-09-28,LA PALMA,23.7,0.0,22.8,24.6,2.0,6.9,10.8,0.9,1018.9,1015.7,77.0,84.0,68.0
2021-09-28,GRAN CANARIA,24.5,0.0,22.5,26.5,99.0,13.6,18.9,9.3,1016.7,1014.1,72.0,83.0,60.0
2021-09-28,LANZAROTE,25.5,0.0,21.5,29.5,1.0,8.9,18.6,11.0,1019.6,1017.1,63.0,81.0,46.0
2021-09-28,FUERTEVENTURA,24.4,0.0,22.4,26.4,2.0,10.6,15.0,8.9,1018.7,1016.0,74.0,86.0,65.0
2021-09-28,TENERIFE,25.2,0.0,22.3,28.0,6.0,3.3,11.7,10.3,1018.4,1015.3,63.0,80.0,49.0
2021-09-29,GRAN CANARIA,24.4,0.0,22.2,26.5,2.0,13.3,21.1,10.2,1016.1,1013.0,68.0,80.0,52.0
2021-09-29,LANZAROTE,25.0,0.0,21.8,28.2,1.0,11.4,18.9,9.0,1018.1,1015.8,63.0,79.0,46.0
2021-09-29,LA PALMA,23.7,0.8,21.7,25.7,99.0,8.1,15.0,2.2,1018.8,1016.6,77.0,87.0,65.0
2021-09-29,EL HIERRO,24.0,0.0,22.8,25.2,36.0,8.9,16.1,6.6,1019.2,1016.9,78.0,84.0,67.0
2021-09-29,FUERTEVENTURA,24.4,0.0,22.2,26.5,3.0,11.1,16.1,9.2,1017.3,1014.5,69.0,80.0,60.0
2021-09-29,LA GOMERA,24.4,0.0,21.1,27.7,33.0,8.1,20.6,10.2,995.9,992.3,53.0,90.0,43.0
2021-09-29,TENERIFE,24.8,0.05,23.0,26.7,2.0,4.2,11.4,4.8,1018.3,1015.8,61.0,71.0,54.0
2021-09-30,LA GOMERA,23.8,0.0,20.7,27.0,33.0,2.8,16.1,10.0,994.0,990.4,71.0,80.0,56.0
2021-09-30,LANZAROTE,26.6,0.0,21.8,31.4,99.0,8.1,15.0,9.2,1016.3,1012.9,69.0,87.0,49.0
2021-09-30,TENERIFE,25.7,0.0,22.0,29.4,10.0,2.5,7.8,10.4,1016.1,1011.8,59.0,75.0,48.0
2021-09-30,LA PALMA,23.7,0.0,21.8,25.6,2.0,8.9,14.4,3.4,1017.0,1013.2,75.0,85.0,63.0
2021-09-30,FUERTEVENTURA,24.8,0.0,22.8,26.7,99.0,6.9,12.8,8.0,1015.2,1012.1,78.0,87.0,72.0
2021-09-30,EL HIERRO,23.5,0.0,22.2,24.8,36.0,8.6,17.5,7.5,1017.4,1013.2,77.0,87.0,70.0
2021-09-30,GRAN CANARIA,24.6,0.0,21.9,27.3,1.0,13.3,19.7,10.6,1013.8,1010.1,69.0,82.0,58.0
2021-10-01,GRAN CANARIA,24.9,0.0,22.3,27.5,1.0,11.7,16.9,10.7,1012.9,1010.0,78.0,85.0,46.0
2021-10-01,TENERIFE,25.8,0.0,21.9,29.7,8.0,1.9,6.4,10.7,1014.3,1012.0,65.0,84.0,55.0
2021-10-01,LA PALMA,24.7,0.0,22.7,26.7,2.0,5.8,11.7,6.4,1015.0,1012.7,77.0,84.0,72.0
2021-10-01,LA GOMERA,24.8,0.0,20.9,28.7,20.0,1.1,5.3,8.0,993.3,990.2,69.0,96.0,56.0
2021-10-01,FUERTEVENTURA,24.0,0.0,21.2,26.8,99.0,5.3,10.8,9.8,1015.5,1012.0,81.0,89.0,75.0
2021-10-01,EL HIERRO,24.8,0.0,23.1,26.5,33.0,6.1,13.9,7.5,1015.8,1013.1,81.0,86.0,73.0
2021-10-01,LANZAROTE,28.2,0.0,22.1,34.3,99.0,7.5,12.8,10.9,1015.8,1012.8,66.0,84.0,38.0
2021-10-02,LA GOMERA,25.4,0.0,21.3,29.4,22.0,1.9,5.6,9.9,992.7,990.5,61.0,93.0,38.0
2021-10-02,EL HIERRO,24.0,0.0,22.7,25.3,32.0,5.8,11.7,8.3,1015.0,1013.1,82.0,88.0,77.0
2021-10-02,LANZAROTE,26.2,0.0,20.9,31.6,1.0,7.5,15.0,10.9,1015.7,1012.7,68.0,88.0,47.0
2021-10-02,TENERIFE,25.8,0.0,22.2,29.5,8.0,2.2,8.1,10.9,1013.9,1011.8,62.0,84.0,43.0
2021-10-02,FUERTEVENTURA,24.6,0.0,21.8,27.4,99.0,6.7,10.3,10.2,1014.8,1012.1,82.0,90.0,59.0
2021-10-02,GRAN CANARIA,24.8,0.0,21.9,27.6,3.0,10.8,16.1,10.6,1012.9,1010.5,76.0,87.0,26.0
2021-10-02,LA PALMA,24.1,0.0,21.9,26.3,3.0,6.1,10.3,8.1,1014.5,1012.4,80.0,85.0,73.0
2021-10-03,LANZAROTE,24.2,0.0,19.3,29.0,3.0,6.7,13.3,10.8,1018.4,1014.3,69.0,89.0,49.0
2021-10-03,TENERIFE,23.9,0.0,21.2,26.6,8.0,3.6,12.8,10.9,1017.4,1012.0,70.0,83.0,60.0
2021-10-03,EL HIERRO,23.7,0.0,22.2,25.2,99.0,6.7,12.8,9.6,1018.3,1013.2,80.0,87.0,63.0
2021-10-03,FUERTEVENTURA,24.066666666666666,0.0,21.266666666666666,26.866666666666667,66.66666666666666,6.966666666666667,11.133333333333335,8.933333333333334,1015.4,1012.3666666666667,77.66666666666667,85.66666666666667,59.333333333333336
2021-10-03,GRAN CANARIA,23.8,0.0,21.1,26.6,99.0,11.4,16.4,10.9,1015.8,1011.0,70.0,83.0,24.0
2021-10-03,LA PALMA,23.5,0.0,21.6,25.4,2.0,5.8,10.3,6.2,1017.5,1012.9,76.0,86.0,67.0
2021-10-03,LA GOMERA,23.9,0.0,21.6,26.2,23.0,3.3,6.7,9.2,995.3,990.4,69.0,92.0,52.0
2021-10-04,FUERTEVENTURA,23.533333333333335,0.0,20.733333333333334,26.333333333333332,34.33333333333333,7.233333333333333,11.966666666666667,7.666666666666666,1016.0,1012.6333333333333,73.33333333333333,81.33333333333333,59.666666666666664
2021-10-04,LA PALMA,24.0,0.3,21.6,26.4,3.0,6.4,13.3,3.2,1017.5,1015.1,79.0,89.0,59.0
2021-10-04,TENERIFE,24.6,0.4,21.6,27.5,35.0,3.1,10.3,6.2,1017.3,1015.0,68.0,79.0,56.0
2021-10-04,LA GOMERA,24.2,0.0,20.2,28.3,35.0,3.9,12.8,9.7,995.5,992.8,73.0,90.0,47.0
2021-10-04,EL HIERRO,24.1,0.0,22.2,26.0,2.0,5.0,15.0,5.3,1018.9,1015.8,81.0,86.0,70.0
2021-10-04,GRAN CANARIA,24.2,0.0,22.0,26.3,1.0,10.3,18.1,8.3,1015.7,1012.7,65.0,80.0,54.0
2021-10-04,LANZAROTE,24.5,0.05,20.6,28.4,3.0,8.9,16.1,8.8,1018.6,1015.6,66.0,92.0,43.0
2021-10-05,GRAN CANARIA,23.6,0.0,21.4,25.7,99.0,9.7,17.5,9.7,1015.4,1011.8,58.0,70.0,47.0
2021-10-05,FUERTEVENTURA,23.0,0.0,20.2,25.8,2.0,7.5,12.8,6.4,1016.6,1012.9,69.0,77.0,60.0
2021-10-05,TENERIFE,23.6,0.0,21.0,26.3,1.0,3.1,10.6,9.8,1016.9,1013.5,55.0,68.0,46.0
2021-10-05,LA PALMA,23.4,0.0,21.4,25.3,99.0,7.2,11.7,1.9,1017.0,1013.9,59.0,70.0,49.0
2021-10-05,LA GOMERA,22.4,0.0,19.4,25.5,4.0,3.3,12.5,10.0,995.0,991.6,61.0,71.0,53.0
2021-10-05,EL HIERRO,23.2,0.0,21.9,24.5,3.0,8.1,15.3,7.3,1017.8,1014.7,65.0,74.0,59.0
2021-10-05,LANZAROTE,23.7,0.0,19.8,27.6,1.0,7.8,14.4,6.7,1017.5,1014.2,64.0,75.0,49.0
2021-10-06,EL HIERRO,23.2,0.0,21.7,24.8,4.0,6.9,11.4,9.6,1016.5,1014.0,68.0,77.0,59.0
2021-10-06,FUERTEVENTURA,24.5,0.0,22.1,26.9,2.0,3.9,11.7,9.5,1015.3,1012.7,72.0,81.0,64.0
2021-10-06,GRAN CANARIA,23.8,0.0,21.1,26.5,99.0,8.6,13.9,10.2,1013.8,1011.4,65.0,79.0,54.0
2021-10-06,LA GOMERA,22.5,0.0,19.1,25.9,22.0,2.2,7.2,10.0,993.9,991.6,67.0,78.0,56.0
2021-10-06,TENERIFE,23.5,0.0,19.7,27.3,99.0,2.8,10.0,10.6,1015.0,1012.3,60.0,71.0,51.0
2021-10-06,LA PALMA,23.0,0.0,20.3,25.8,99.0,6.1,9.2,8.6,1015.2,1012.9,62.0,69.0,52.0
2021-10-06,LANZAROTE,25.2,0.0,20.5,29.8,35.0,4.7,12.5,9.1,1016.4,1014.1,63.0,80.0,47.0
2021-10-07,FUERTEVENTURA,22.6,0.0,19.3,25.8,99.0,4.4,8.3,8.1,1015.4,1013.2,76.0,82.0,69.0
2021-10-07,TENERIFE,23.6,0.0,20.4,26.7,7.0,3.9,10.0,10.8,1014.6,1012.1,65.0,74.0,57.0
2021-10-07,LANZAROTE,24.9,0.0,20.2,29.6,99.0,5.3,10.8,10.9,1016.3,1014.1,65.0,83.0,48.0
2021-10-07,LA PALMA,24.2,0.0,21.6,26.9,99.0,5.3,7.2,5.3,1014.5,1012.4,67.0,78.0,55.0
2021-10-07,LA GOMERA,22.2,0.0,18.9,25.6,23.0,3.1,8.9,9.7,993.9,990.8,74.0,85.0,63.0
2021-10-07,GRAN CANARIA,23.1,0.0,20.2,26.0,3.0,8.6,15.0,10.8,1013.5,1011.1,71.0,79.0,62.0
2021-10-07,EL HIERRO,23.7,0.0,21.6,25.8,99.0,6.4,9.2,9.4,1015.6,1013.4,71.0,82.0,62.0
2021-10-08,LA GOMERA,22.8,0.0,19.5,26.0,22.0,3.1,9.2,5.9,993.4,991.2,77.0,86.0,63.0
2021-10-08,FUERTEVENTURA,23.2,0.0,21.1,25.4,99.0,6.1,9.2,8.1,1015.6,1013.0,75.0,81.0,66.0
2021-10-08,LA PALMA,23.8,0.0,21.8,25.8,3.0,6.1,10.3,2.4,1015.1,1012.7,65.0,79.0,59.0
2021-10-08,GRAN CANARIA,23.7,0.0,21.5,25.9,2.0,9.7,15.3,9.7,1013.6,1011.1,65.0,75.0,57.0
2021-10-08,EL HIERRO,23.6,0.0,22.2,25.1,99.0,8.3,12.5,7.6,1016.0,1013.6,72.0,84.0,66.0
2021-10-08,LANZAROTE,23.6,0.0,17.9,29.4,35.0,6.4,12.8,10.4,1016.6,1014.0,68.0,89.0,48.0
2021-10-08,TENERIFE,24.4,0.0,20.7,28.2,7.0,2.5,7.2,10.5,1014.8,1012.5,58.0,76.0,42.0
2021-10-09,GRAN CANARIA,24.2,0.0,21.6,26.9,99.0,9.7,16.4,9.7,1013.9,1010.6,64.0,77.0,52.0
2021-10-09,EL HIERRO,23.6,0.0,22.4,24.8,1.0,7.8,12.8,8.0,1016.8,1014.2,76.0,81.0,69.0
2021-10-09,LANZAROTE,24.5,0.0,20.9,28.1,99.0,7.8,15.0,8.8,1016.1,1012.9,69.0,83.0,51.0
2021-10-09,LA PALMA,23.2,0.0,21.0,25.3,2.0,7.5,12.8,6.9,1015.8,1013.1,70.0,78.0,59.0
2021-10-09,FUERTEVENTURA,24.6,0.0,21.0,28.2,2.0,7.8,15.0,8.3,1015.0,1011.8,67.0,81.0,54.0
2021-10-09,TENERIFE,24.6,0.0,21.0,28.1,32.0,3.1,12.2,9.8,1015.6,1012.5,60.0,71.0,45.0
2021-10-09,LA GOMERA,22.9,0.0,19.6,26.2,3.0,3.9,7.8,9.5,993.7,991.2,72.0,86.0,62.0
2021-10-10,LANZAROTE,24.4,0.0,20.5,28.3,34.0,7.8,14.4,6.7,1013.3,1011.0,65.0,80.0,49.0
2021-10-10,LA PALMA,23.2,0.0,21.0,25.4,99.0,7.2,11.4,6.4,1013.3,1010.7,66.0,78.0,60.0
2021-10-10,FUERTEVENTURA,24.2,0.0,20.9,27.4,34.0,7.5,12.8,7.2,1012.4,1009.6,69.0,81.0,54.0
2021-10-10,EL HIERRO,23.6,0.0,22.2,24.9,2.0,8.3,13.9,7.8,1014.5,1011.9,73.0,78.0,68.0
2021-10-10,LA GOMERA,22.8,0.0,19.3,26.2,29.0,3.3,8.3,9.9,992.4,989.2,71.0,81.0,58.0
2021-10-10,GRAN CANARIA,23.8,0.0,21.0,26.7,1.0,10.0,16.9,10.8,1011.6,1008.6,65.0,78.0,49.0
2021-10-10,TENERIFE,24.9,0.0,21.6,28.2,34.0,3.3,12.2,10.1,1013.1,1010.1,58.0,70.0,46.0
2021-10-11,LA PALMA,22.8,0.0,20.7,24.8,99.0,3.6,8.3,3.6,1012.5,1009.9,67.0,74.0,56.0
2021-10-11,FUERTEVENTURA,23.7,0.0,20.5,26.9,4.0,5.0,11.4,2.4,1013.4,1009.9,59.0,72.0,50.0
2021-10-11,LANZAROTE,23.6,0.0,19.3,28.0,31.0,4.7,11.7,4.9,1014.5,1010.9,61.0,79.0,43.0
2021-10-11,GRAN CANARIA,23.6,0.0,20.2,27.0,2.0,8.6,15.3,9.3,1012.0,1008.6,57.0,74.0,44.0
2021-10-11,LA GOMERA,22.4,0.0,19.3,25.5,1.0,2.5,7.2,7.5,992.2,988.7,66.0,79.0,56.0
2021-10-11,EL HIERRO,23.6,0.0,21.7,25.6,3.0,6.4,10.3,10.3,1014.0,1011.2,68.0,79.0,59.0
2021-10-11,TENERIFE,24.5,0.0,21.4,27.6,28.0,3.1,10.0,8.1,1013.0,1010.0,55.0,67.0,44.0
2021-10-12,LANZAROTE,22.6,0.0,17.1,28.0,99.0,4.7,11.4,9.0,1015.2,1012.7,63.0,78.0,40.0
2021-10-12,GRAN CANARIA,23.0,0.0,19.8,26.3,99.0,8.1,13.9,9.8,1012.5,1009.7,61.0,72.0,49.0
2021-10-12,LA PALMA,22.2,0.0,19.8,24.5,5.0,2.2,5.8,2.9,1013.4,1011.3,65.0,76.0,58.0
2021-10-12,EL HIERRO,23.2,0.0,21.2,25.2,99.0,3.6,9.2,9.6,1014.7,1012.6,70.0,76.0,61.0
2021-10-12,FUERTEVENTURA,22.9,0.0,19.3,26.5,4.0,5.3,11.4,9.0,1014.0,1011.3,64.0,74.0,51.0
2021-10-12,LA GOMERA,22.6,0.0,19.4,25.9,22.0,2.8,9.2,9.0,992.8,990.0,65.0,75.0,53.0
2021-10-12,TENERIFE,24.2,0.05,20.9,27.4,10.0,2.8,10.0,10.4,1013.5,1011.0,56.0,71.0,43.0
2021-10-13,EL HIERRO,23.2,0.0,21.9,24.6,99.0,5.3,9.2,7.0,1015.4,1012.8,73.0,79.0,67.0
2021-10-13,FUERTEVENTURA,23.0,0.0,19.8,26.3,3.0,5.3,10.3,8.3,1014.4,1012.2,71.0,79.0,56.0
2021-10-13,GRAN CANARIA,23.0,0.0,20.0,26.0,99.0,8.9,13.600000000000001,9.850000000000001,1012.8,1010.8,64.0,76.0,53.0
2021-10-13,LA GOMERA,22.7,0.0,19.5,25.9,8.0,3.9,8.3,7.1,992.6,990.7,67.0,78.0,49.0
2021-10-13,LA PALMA,23.2,0.0,19.9,26.6,99.0,4.4,7.8,6.6,1013.8,1011.5,68.0,77.0,53.0
2021-10-13,TENERIFE,24.0,0.0,20.7,27.3,99.0,3.1,8.9,10.2,1014.0,1012.0,60.0,69.0,46.0
2021-10-13,LANZAROTE,24.0,0.0,19.3,28.6,1.0,6.4,12.8,7.5,1015.6,1013.5,62.0,82.0,41.0
2021-10-14,FUERTEVENTURA,23.3,0.0,20.7,25.9,4.0,5.8,10.3,10.0,1015.1,1012.3,69.0,77.0,60.0
2021-10-14,GRAN CANARIA,23.0,0.0,20.2,25.7,99.0,8.9,13.3,9.9,1013.5,1010.9,64.0,77.0,56.0
2021-10-14,LA GOMERA,22.4,0.0,19.0,25.9,25.0,3.1,7.2,10.1,993.1,990.7,66.0,80.0,56.0
2021-10-14,TENERIFE,23.8,0.0,20.5,27.0,9.0,2.8,11.1,10.7,1014.8,1011.6,61.0,71.0,48.0
2021-10-14,LANZAROTE,23.6,0.0,18.8,28.4,36.0,5.8,12.5,9.7,1016.3,1013.7,66.0,82.0,46.0
2021-10-14,LA PALMA,23.2,0.0,20.5,25.8,3.0,3.9,7.2,6.6,1014.7,1011.9,65.0,75.0,60.0
2021-10-14,EL HIERRO,23.6,0.0,22.0,25.3,5.0,5.6,10.3,5.8,1015.6,1013.1,73.0,80.0,62.0
2021-10-15,LA GOMERA,21.8,0.0,18.5,25.1,24.0,2.8,8.3,10.0,993.3,990.8,73.0,82.0,63.0
2021-10-15,LANZAROTE,24.8,0.0,20.2,29.4,35.0,5.8,13.9,10.1,1016.2,1013.8,67.0,86.0,51.0
2021-10-15,GRAN CANARIA,23.4,0.0,21.0,25.9,2.0,8.3,15.3,9.9,1013.3,1011.3,67.0,82.0,58.0
2021-10-15,FUERTEVENTURA,24.0,0.0,22.0,25.9,2.0,5.8,9.2,6.7,1015.3,1012.8,74.0,85.0,66.0
2021-10-15,LA PALMA,23.2,0.0,20.3,26.1,27.0,4.7,9.2,6.0,1014.5,1012.3,66.0,76.0,59.0
2021-10-15,EL HIERRO,23.7,0.0,21.6,25.8,99.0,4.4,9.7,9.0,1015.9,1013.3,71.0,80.0,62.0
2021-10-15,TENERIFE,23.7,0.0,19.9,27.5,9.0,3.3,9.2,10.4,1014.7,1012.1,65.0,72.0,55.0
2021-10-16,LA PALMA,23.2,0.05,21.1,25.4,99.0,3.3,7.8,9.1,1014.0,1011.2,73.0,80.0,66.0
2021-10-16,LA GOMERA,23.4,0.0,19.0,27.7,27.0,2.5,6.1,10.0,992.9,989.7,72.0,88.0,50.0
2021-10-16,GRAN CANARIA,23.6,0.0,20.6,26.6,1.0,7.5,13.3,10.5,1012.7,1010.1,74.0,87.0,58.0
2021-10-16,EL HIERRO,23.0,0.0,20.6,25.3,1.0,4.2,10.3,9.5,1014.7,1012.2,77.0,85.0,70.0
2021-10-16,FUERTEVENTURA,23.2,0.0,20.6,25.7,99.0,4.4,7.8,9.2,1014.5,1012.0,82.0,88.0,74.0
2021-10-16,LANZAROTE,23.2,0.0,17.9,28.4,12.0,3.6,8.9,10.2,1015.7,1012.8,70.0,88.0,31.0
2021-10-16,TENERIFE,23.0,0.0,20.1,26.0,10.0,2.8,6.4,10.4,1013.9,1011.6,72.0,86.0,63.0
2021-10-17,TENERIFE,23.4,0.0,20.1,26.8,10.0,1.9,4.7,10.6,1013.5,1011.0,74.0,89.0,51.0
2021-10-17,EL HIERRO,26.6,0.0,21.8,31.5,17.0,3.6,10.3,9.7,1014.2,1011.8,69.0,90.0,25.0
2021-10-17,GRAN CANARIA,24.8,0.0,19.5,30.0,1.0,2.8,8.3,10.5,1012.3,1010.0,56.0,86.0,20.0
2021-10-17,LA GOMERA,25.5,0.0,20.4,30.6,11.0,1.7,6.1,10.2,992.2,989.2,51.0,86.0,20.0
2021-10-17,LANZAROTE,22.6,0.0,16.9,28.2,99.0,2.8,7.8,10.4,1015.5,1013.1,65.0,78.0,32.0
2021-10-17,LA PALMA,23.1,0.0,21.0,25.2,30.0,2.8,5.0,9.7,1012.9,1010.6,82.0,88.0,73.0
2021-10-17,FUERTEVENTURA,22.4,0.05,18.9,25.8,35.0,3.9,6.7,9.9,1014.4,1012.2,83.0,91.0,69.0
2021-10-18,TENERIFE,24.6,0.0,20.5,28.6,7.0,1.7,5.8,10.3,1014.6,1011.9,60.0,86.0,30.0
2021-10-18,EL HIERRO,25.8,0.0,21.2,30.5,35.0,4.7,11.7,8.9,1015.0,1012.4,50.0,93.0,20.0
2021-10-18,GRAN CANARIA,24.8,0.0,21.3,28.3,3.0,6.7,9.7,9.8,1013.5,1010.6,62.0,86.0,22.0
2021-10-18,LA GOMERA,26.8,0.0,22.3,31.4,12.0,1.7,5.3,7.8,993.1,990.0,55.0,93.0,22.0
2021-10-18,FUERTEVENTURA,23.2,0.0,20.9,25.4,2.0,4.2,6.7,9.5,1015.6,1012.9,84.0,90.0,77.0
2021-10-18,LANZAROTE,22.6,0.0,18.1,27.0,99.0,3.9,9.2,10.4,1016.4,1013.7,53.0,84.0,33.0
2021-10-18,LA PALMA,24.4,0.0,20.8,28.0,34.0,2.2,5.8,8.8,1013.6,1011.2,60.0,92.0,19.0
2021-10-19,LANZAROTE,23.0,0.0,16.8,29.2,29.0,4.7,11.7,9.7,1017.3,1014.2,76.0,90.0,50.0
2021-10-19,GRAN CANARIA,24.4,0.0,22.3,26.6,1.0,7.8,12.5,9.1,1014.2,1010.7,58.0,84.0,22.0
2021-10-19,LA GOMERA,26.4,0.0,22.0,30.8,5.0,1.4,10.8,8.4,993.0,989.0,53.0,84.0,17.0
2021-10-19,TENERIFE,24.2,0.0,21.6,26.8,7.0,1.7,6.4,8.1,1015.5,1011.7,54.0,73.0,32.0
2021-10-19,FUERTEVENTURA,23.2,0.0,21.4,24.9,3.0,4.7,7.8,3.8,1016.4,1013.1,82.0,89.0,74.0
2021-10-19,EL HIERRO,25.0,0.0,23.1,26.8,27.0,5.0,16.4,7.9,1015.6,1012.2,58.0,82.0,30.0
2021-10-19,LA PALMA,25.8,0.0,22.7,29.0,99.0,4.2,6.7,7.3,1015.4,1011.4,43.0,84.0,27.0
2021-10-20,LANZAROTE,24.0,0.0,19.9,28.0,99.0,5.8,11.4,10.6,1019.0,1015.7,76.0,90.0,55.0
2021-10-20,LA GOMERA,27.6,0.0,21.8,33.3,32.0,2.8,9.2,5.6,995.0,990.1,56.0,85.0,9.0
2021-10-20,TENERIFE,24.1,0.0,21.8,26.4,8.0,2.5,7.5,9.9,1017.7,1014.3,64.0,80.0,36.0
2021-10-20,GRAN CANARIA,23.8,0.0,21.7,25.8,1.0,8.6,14.4,10.4,1016.2,1012.9,62.0,81.0,31.0
2021-10-20,EL HIERRO,23.8,0.0,23.0,24.6,99.0,5.6,13.9,3.7,1018.0,1014.1,84.0,87.0,80.0
2021-10-20,LA PALMA,25.9,0.0,22.6,29.2,36.0,4.4,9.2,6.8,1017.5,1014.0,56.0,86.0,33.0
2021-10-20,FUERTEVENTURA,23.0,0.0,21.2,24.8,99.0,5.6,9.7,5.4,1018.2,1014.9,80.0,89.0,72.0
2021-10-21,FUERTEVENTURA,23.1,0.0,20.5,25.7,99.0,6.9,11.4,6.9,1018.2,1015.7,79.0,86.0,72.0
2021-10-21,LANZAROTE,24.4,0.05,19.3,29.4,35.0,8.1,13.9,10.4,1018.8,1016.6,69.0,90.0,48.0
2021-10-21,TENERIFE,24.0,0.0,20.9,27.2,6.0,3.1,10.0,10.4,1017.9,1015.2,62.0,80.0,51.0
2021-10-21,EL HIERRO,23.7,0.0,22.7,24.7,4.0,6.4,12.5,4.7,1019.0,1016.3,80.0,87.0,75.0
2021-10-21,LA GOMERA,23.6,0.0,20.7,26.6,15.0,1.9,5.3,9.4,995.6,992.8,77.0,93.0,63.0
2021-10-21,LA PALMA,24.0,0.0,22.0,26.1,2.0,5.8,9.7,9.5,1018.4,1015.8,74.0,82.0,66.0
2021-10-21,GRAN CANARIA,24.0,0.05,21.5,26.5,2.0,11.4,16.4,10.2,1016.4,1013.8,71.0,81.0,59.0
2021-10-22,GRAN CANARIA,22.7,0.4,20.1,25.3,1.0,8.3,15.3,6.8,1015.2,1012.6,67.0,88.0,49.0
