fecha,isla,numero_casos,pcr_total,Urg_cv,HPT_cv19,CCR_cv19,tmin,tmed,presMax
2021-11-05,LA GOMERA,1,38,0,0,0,19.2,21.8,995.0
2021-11-05,TENERIFE,51,1786,8,44,13,19.6,21.6,1016.8
2021-11-05,GRAN CANARIA,47,1538,4,32,12,18.7,21.5,1015.4
2021-11-05,EL HIERRO,0,42,0,0,0,20.8,21.8,1017.2
2021-11-05,FUERTEVENTURA,11,291,1,1,1,19.0,21.5,1016.8
2021-11-05,LANZAROTE,8,180,1,3,0,17.2,21.2,1017.8
2021-11-06,EL HIERRO,0,0,0,0,0,20.6,21.7,1018.1
2021-11-06,TENERIFE,50,1185,3,43,11,20.1,21.6,1017.7
2021-11-06,FUERTEVENTURA,10,260,0,1,1,18.9,21.0,1016.7
2021-11-06,LANZAROTE,8,133,1,3,0,18.6,21.4,1017.9
2021-11-06,GRAN CANARIA,37,1408,3,34,13,19.3,21.2,1015.6
2021-11-06,LA PALMA,3,83,0,4,0,19.1,21.0,1017.5
2021-11-06,LA GOMERA,4,20,0,0,0,18.5,21.3,995.4
2021-11-07,FUERTEVENTURA,6,178,0,1,1,19.1,20.8,1016.8
2021-11-07,TENERIFE,32,830,2,48,11,19.7,21.5,1016.9
2021-11-07,LA PALMA,5,70,0,4,0,19.0,20.8,1016.3
2021-11-07,EL HIERRO,0,0,0,0,0,20.7,21.7,1017.1
2021-11-07,LANZAROTE,3,172,0,3,0,17.8,20.4,1017.9
2021-11-07,GRAN CANARIA,39,891,6,39,13,19.1,20.9,1015.3
2021-11-07,LA GOMERA,1,2,0,0,0,18.2,21.0,994.6
2021-11-08,LANZAROTE,18,279,1,3,1,15.8,20.0,1017.7
2021-11-08,EL HIERRO,0,22,0,0,0,20.7,21.7,1016.8
2021-11-08,GRAN CANARIA,56,2000,6,47,14,18.1,20.8,1014.9
2021-11-08,LA PALMA,0,93,0,4,0,19.0,21.2,1016.0
2021-11-08,LA GOMERA,3,46,0,0,0,17.2,20.5,994.4
2021-11-08,FUERTEVENTURA,15,162,1,2,1,19.0,20.9,1016.9
2021-11-08,TENERIFE,72,2004,4,49,9,19.3,21.6,1016.4
2021-11-09,LA GOMERA,1,32,0,0,0,16.3,19.7,993.1
2021-11-09,LANZAROTE,19,389,0,3,1,14.6,19.2,1016.4
2021-11-09,FUERTEVENTURA,14,270,0,1,1,17.2,20.0,1015.4
2021-11-09,EL HIERRO,0,12,0,0,0,19.5,21.3,1015.4
2021-11-09,GRAN CANARIA,61,1998,6,48,17,17.8,20.3,1013.5
2021-11-09,TENERIFE,81,2182,4,41,9,17.8,20.6,1015.1
2021-11-09,LA PALMA,0,96,1,5,0,18.5,21.1,1014.4
2021-11-10,LANZAROTE,10,294,1,3,1,15.0,19.4,1016.3
2021-11-10,GRAN CANARIA,65,1807,3,42,16,18.3,20.5,1013.6
2021-11-10,TENERIFE,76,2440,5,45,8,17.8,20.6,1014.7
2021-11-10,LA PALMA,0,93,0,5,0,19.1,21.4,1013.9
2021-11-10,EL HIERRO,0,17,0,0,0,18.3,20.8,1015.2
2021-11-10,LA GOMERA,9,58,0,0,0,16.4,19.6,993.2
2021-11-10,FUERTEVENTURA,10,507,0,2,0,17.7,20.2,1015.3
2021-11-11,LA GOMERA,3,127,0,0,0,17.4,20.6,993.7
2021-11-11,LANZAROTE,16,359,0,3,0,17.0,20.4,1017.4
2021-11-11,LA PALMA,2,95,0,5,0,19.6,21.5,1014.7
2021-11-11,GRAN CANARIA,68,1881,1,44,17,19.3,21.0,1014.5
2021-11-11,FUERTEVENTURA,15,332,0,2,0,19.8,20.8,1016.3
2021-11-11,EL HIERRO,0,30,0,0,0,20.2,22.2,1015.9
2021-11-11,TENERIFE,116,2276,2,42,9,19.1,20.7,1015.5
2021-11-12,TENERIFE,92,2218,5,42,10,18.5,21.2,1014.4
2021-11-12,GRAN CANARIA,49,1715,3,43,14,19.5,21.8,1013.0
2021-11-12,EL HIERRO,0,64,0,0,0,20.7,22.0,1015.0
2021-11-12,LANZAROTE,20,571,2,5,0,16.7,20.6,1016.1
2021-11-12,FUERTEVENTURA,24,410,3,4,0,18.2,20.9,1014.7
2021-11-12,LA PALMA,3,89,0,5,0,18.7,21.2,1013.8
2021-11-12,LA GOMERA,0,86,0,0,0,17.6,20.3,993.0
2021-11-13,EL HIERRO,0,10,0,0,0,20.7,22.2,1014.0
2021-11-13,GRAN CANARIA,63,1453,5,46,17,18.5,21.2,1011.8
2021-11-13,LA GOMERA,0,25,0,0,0,18.3,21.2,992.0
2021-11-13,FUERTEVENTURA,9,304,0,3,0,17.3,20.4,1013.1
2021-11-13,TENERIFE,69,1574,5,43,10,18.2,21.4,1012.9
2021-11-13,LA PALMA,1,90,0,5,0,17.0,20.2,1012.5
2021-11-13,LANZAROTE,15,351,0,5,0,15.1,20.2,1014.2
2021-11-14,TENERIFE,70,1571,4,49,9,18.5,21.4,1015.9
2021-11-14,GRAN CANARIA,51,1084,10,55,20,16.2,19.9,1014.7
2021-11-14,LANZAROTE,13,457,0,5,0,15.6,19.8,1017.6
2021-11-14,LA PALMA,5,111,0,5,0,17.8,20.8,1015.0
2021-11-14,FUERTEVENTURA,12,139,1,4,0,15.4,19.4,1016.5
2021-11-14,LA GOMERA,0,13,0,0,0,16.9,20.0,994.6
2021-11-14,EL HIERRO,0,3,0,0,0,18.9,21.2,1016.4
2021-11-15,GRAN CANARIA,84,2201,7,58,18,17.5,20.2,1015.8
2021-11-15,FUERTEVENTURA,30,282,1,5,0,16.4,19.5,1017.4
2021-11-15,LANZAROTE,19,646,1,6,0,15.1,20.2,1018.4
2021-11-15,EL HIERRO,1,23,1,1,0,19.1,21.2,1017.5
2021-11-15,LA GOMERA,1,71,0,0,0,16.7,20.2,995.2
2021-11-15,LA PALMA,1,203,0,5,0,19.1,21.3,1016.2
2021-11-15,TENERIFE,80,2822,9,48,10,17.6,20.4,1016.9
2021-11-16,LA PALMA,1,104,0,2,0,18.4,19.6,1013.8
2021-11-16,FUERTEVENTURA,15,604,0,5,0,17.6,20.3,1014.6
2021-11-16,EL HIERRO,0,33,0,1,0,18.9,21.6,1014.8
2021-11-16,GRAN CANARIA,100,2379,7,73,17,18.5,20.8,1013.0
2021-11-16,LANZAROTE,25,562,4,10,0,15.6,20.2,1016.0
2021-11-16,TENERIFE,117,2831,5,45,10,17.9,20.5,1014.4
2021-11-16,LA GOMERA,1,69,0,0,0,17.5,20.2,992.9
2021-11-17,LANZAROTE,21,493,0,9,0,15.5,20.2,1014.2
2021-11-17,EL HIERRO,0,67,0,1,0,20.6,21.7,1013.0
2021-11-17,LA PALMA,6,138,0,2,0,18.5,20.4,1012.3
2021-11-17,FUERTEVENTURA,27,603,1,5,1,17.0,20.1,1012.8
2021-11-17,TENERIFE,97,3145,5,47,9,18.5,20.8,1012.3
2021-11-17,GRAN CANARIA,121,2101,6,72,17,18.5,21.0,1011.2
2021-11-17,LA GOMERA,2,73,0,0,0,17.8,21.0,990.9
2021-11-18,FUERTEVENTURA,23,415,1,6,1,15.9,19.0,1010.9
2021-11-18,EL HIERRO,0,38,0,1,0,20.4,21.8,1011.3
2021-11-18,LA GOMERA,5,95,1,1,0,16.5,19.8,989.4
2021-11-18,TENERIFE,144,2738,6,47,10,17.5,19.8,1010.4
2021-11-18,LA PALMA,2,188,0,1,0,17.5,19.9,1010.0
2021-11-18,LANZAROTE,13,619,4,11,1,14.9,19.2,1012.2
2021-11-18,GRAN CANARIA,104,2100,5,62,16,17.9,20.0,1009.2
2021-11-19,LA PALMA,3,114,1,2,0,16.4,19.5,1013.1
2021-11-19,LANZAROTE,17,522,0,10,1,13.5,18.5,1016.7
2021-11-19,EL HIERRO,0,49,0,1,0,18.0,20.2,1014.9
2021-11-19,TENERIFE,121,2544,6,50,11,17.2,20.3,1014.1
2021-11-19,GRAN CANARIA,107,2120,9,63,16,16.0,19.6,1013.6
2021-11-19,FUERTEVENTURA,20,419,2,8,1,14.4,18.4,1015.7
2021-11-19,LA GOMERA,0,43,0,1,0,15.5,18.8,993.2
2021-11-20,TENERIFE,100,1903,5,53,9,16.7,20.1,1015.2
2021-11-20,LA GOMERA,0,25,0,1,0,15.9,18.8,994.0
2021-11-20,LA PALMA,6,210,0,2,0,17.1,19.7,1014.0
2021-11-20,EL HIERRO,0,6,0,1,0,17.5,20.6,1015.5
2021-11-20,LANZAROTE,22,288,0,10,1,13.0,17.9,1017.8
2021-11-20,GRAN CANARIA,113,1665,8,76,14,15.5,19.0,1014.5
2021-11-20,FUERTEVENTURA,15,191,1,7,1,14.3,18.4,1016.6
2021-11-21,LA GOMERA,0,13,0,1,0,17.1,19.6,993.0
2021-11-21,EL HIERRO,0,5,0,1,0,19.6,22.2,1012.6
2021-11-21,LANZAROTE,10,245,0,9,1,14.4,18.8,1015.5
2021-11-21,GRAN CANARIA,73,1296,4,77,14,15.3,18.9,1011.8
2021-11-21,FUERTEVENTURA,20,187,1,8,1,15.7,18.8,1014.3
2021-11-21,TENERIFE,71,1428,6,56,10,16.8,20.0,1012.6
2021-11-21,LA PALMA,4,227,0,2,0,18.8,22.0,1011.0
2021-11-22,EL HIERRO,0,38,0,1,0,20.2,22.0,1013.2
2021-11-22,LANZAROTE,13,595,0,6,0,15.35,19.5,1015.0
2021-11-22,GRAN CANARIA,108,2441,4,69,20,17.1,20.3,1011.8
2021-11-22,LA PALMA,1,166,0,2,0,19.5,22.0,1011.8
2021-11-22,TENERIFE,119,3373,13,66,11,19.3,22.1,1012.5
2021-11-22,FUERTEVENTURA,18,273,0,4,1,16.4,19.7,1013.7
2021-11-22,LA GOMERA,1,58,0,1,0,19.3,21.8,991.6
2021-11-23,FUERTEVENTURA,35,532,3,8,0,16.6,19.6,1016.8
2021-11-23,LA PALMA,9,230,0,2,0,18.6,20.6,1014.7
2021-11-23,TENERIFE,106,2988,10,69,13,19.3,21.3,1015.9
2021-11-23,LA GOMERA,1,26,0,1,0,18.5,20.6,994.7
2021-11-23,LANZAROTE,15,758,1,6,0,16.3,20.2,1018.1
2021-11-23,EL HIERRO,0,24,0,0,0,19.1,20.9,1016.3
2021-11-23,GRAN CANARIA,130,2702,7,65,20,17.1,20.0,1014.9
2021-11-24,EL HIERRO,0,23,0,0,0,18.5,20.6,1016.7
2021-11-24,GRAN CANARIA,125,2633,15,75,18,18.1,20.6,1015.5
2021-11-24,FUERTEVENTURA,35,500,0,6,2,16.6,19.6,1017.4
2021-11-24,LA GOMERA,2,29,0,1,0,18.5,20.6,995.1
2021-11-24,TENERIFE,139,3240,13,76,13,18.3,21.0,1016.5
2021-11-24,LANZAROTE,22,668,1,7,0,15.7,19.6,1018.6
2021-11-24,LA PALMA,13,356,1,3,0,18.4,21.0,1015.2
2021-11-25,FUERTEVENTURA,21,443,0,6,2,18.5,20.1,1016.3
2021-11-25,TENERIFE,159,2776,8,79,12,17.7,19.2,1015.2
2021-11-25,LA PALMA,0,195,0,2,0,18.2,19.5,1014.2
2021-11-25,EL HIERRO,0,10,0,0,0,20.0,20.9,1016.3
2021-11-25,LA GOMERA,0,36,1,2,0,17.9,19.0,993.9
2021-11-25,LANZAROTE,18,318,0,7,0,14.7,18.2,1017.8
2021-11-25,GRAN CANARIA,166,2768,10,76,18,18.6,19.7,1014.2
2021-11-26,GRAN CANARIA,130,2486,8,71,18,14.6,17.4,1012.5
2021-11-26,EL HIERRO,0,14,0,0,0,18.4,20.5,1015.5
2021-11-26,FUERTEVENTURA,33,554,0,5,2,15.8,17.6,1013.4
2021-11-26,TENERIFE,116,2562,7,78,13,16.6,17.8,1014.4
2021-11-26,LANZAROTE,13,488,0,7,0,13.5,15.5,1014.7
2021-11-26,LA GOMERA,3,45,0,2,0,16.5,18.5,992.7
2021-11-26,LA PALMA,2,149,1,3,0,16.1,18.0,1014.4
2021-11-27,LA PALMA,5,160,0,2,0,15.7,18.4,1019.4
2021-11-27,TENERIFE,147,2343,8,79,14,16.8,19.2,1019.3
2021-11-27,LANZAROTE,14,249,1,8,0,13.7,17.8,1019.6
2021-11-27,LA GOMERA,3,85,0,2,0,15.7,18.2,997.7
2021-11-27,EL HIERRO,0,7,0,0,0,19.2,20.4,1020.5
2021-11-27,FUERTEVENTURA,38,383,1,5,2,14.7,18.6,1018.6
2021-11-27,GRAN CANARIA,157,1963,6,74,18,15.7,18.6,1017.3
2021-11-28,FUERTEVENTURA,27,216,0,5,2,16.1,19.3,1022.6
2021-11-28,TENERIFE,121,1706,7,85,14,17.3,19.4,1023.2
2021-11-28,LANZAROTE,7,306,1,9,0,15.2,19.0,1023.6
2021-11-28,EL HIERRO,0,5,0,0,0,17.8,19.6,1023.8
2021-11-28,GRAN CANARIA,107,1644,7,84,19,16.7,19.2,1021.3
2021-11-28,LA PALMA,3,183,0,2,0,17.1,19.2,1022.9
2021-11-28,LA GOMERA,0,14,0,2,0,16.5,19.4,1000.9
2021-11-29,EL HIERRO,0,24,0,0,0,17.8,19.4,1024.6
2021-11-29,GRAN CANARIA,116,2611,14,93,18,17.1,19.3,1022.3
2021-11-29,LA PALMA,2,216,0,2,0,16.3,18.4,1023.6
2021-11-29,FUERTEVENTURA,10,221,3,5,4,17.8,19.6,1023.4
2021-11-29,TENERIFE,131,3199,8,84,16,17.1,19.4,1023.9
2021-11-29,LANZAROTE,21,491,0,9,0,15.3,18.3,1024.7
2021-11-29,LA GOMERA,1,61,0,2,0,16.4,19.2,1001.2
2021-11-30,GRAN CANARIA,179,3290,4,105,19,17.0,19.2,1021.4
2021-11-30,LANZAROTE,25,576,0,9,0,14.3,18.6,1024.1
2021-11-30,EL HIERRO,0,17,0,0,0,19.6,21.2,1022.7
2021-11-30,LA GOMERA,0,36,0,2,0,15.7,18.8,1000.2
2021-11-30,TENERIFE,125,3291,7,74,19,17.1,19.6,1022.3
2021-11-30,FUERTEVENTURA,31,533,0,5,4,17.1,19.4,1022.9
2021-11-30,LA PALMA,19,385,0,1,0,17.1,19.4,1021.9
2021-12-01,LANZAROTE,19,504,1,9,0,14.0,18.2,1023.7
2021-12-01,LA PALMA,15,319,0,1,0,16.5,19.0,1021.3
2021-12-01,EL HIERRO,0,30,0,0,0,17.9,20.1,1021.9
2021-12-01,GRAN CANARIA,191,3358,7,110,20,15.4,18.4,1020.6
2021-12-01,FUERTEVENTURA,58,498,0,4,4,15.9,18.6,1022.5
2021-12-01,TENERIFE,188,3273,16,85,20,16.8,19.3,1021.6
2021-12-01,LA GOMERA,4,44,0,2,0,16.0,18.7,999.0
2021-12-02,LA GOMERA,2,59,0,2,0,17.5,20.0,999.6
2021-12-02,FUERTEVENTURA,40,432,0,3,4,18.2,20.4,1021.6
2021-12-02,LA PALMA,16,428,1,2,0,18.1,20.0,1022.2
2021-12-02,LANZAROTE,27,594,0,9,0,14.4,18.8,1023.0
2021-12-02,TENERIFE,204,4399,4,83,19,17.4,20.0,1022.1
2021-12-02,EL HIERRO,0,29,0,0,0,19.4,20.4,1022.7
2021-12-02,GRAN CANARIA,188,3218,9,142,22,17.6,19.6,1020.1
2021-12-03,LA PALMA,8,310,0,2,0,16.4,18.3,1019.7
2021-12-03,LANZAROTE,25,598,1,6,0,15.8,18.7,1021.1
2021-12-03,LA GOMERA,2,55,0,2,0,17.3,19.4,997.3
2021-12-03,GRAN CANARIA,185,3047,9,129,21,17.0,19.5,1017.6
2021-12-03,FUERTEVENTURA,60,751,1,3,4,17.0,19.3,1019.5
2021-12-03,TENERIFE,140,3714,5,75,21,18.0,19.7,1019.4
2021-12-03,EL HIERRO,0,27,0,0,0,18.4,19.6,1020.6
2021-12-04,GRAN CANARIA,156,2345,9,130,21,16.9,19.4,1020.7
2021-12-04,TENERIFE,97,2185,6,75,22,18.5,20.2,1021.9
2021-12-04,EL HIERRO,0,16,0,0,0,19.5,20.8,1021.2
2021-12-04,FUERTEVENTURA,43,610,0,3,4,17.8,19.6,1022.9
2021-12-04,LANZAROTE,31,450,0,6,0,14.0,18.2,1024.6
2021-12-04,LA GOMERA,1,45,0,2,0,16.9,19.8,998.9
2021-12-04,LA PALMA,6,144,1,3,0,17.5,19.2,1021.5
2021-12-05,GRAN CANARIA,117,1568,10,169,23,16.8,19.0,1021.5
2021-12-05,LA GOMERA,0,17,0,2,0,16.7,19.6,1000.3
2021-12-05,LANZAROTE,20,301,0,7,0,14.4,18.2,1024.5
2021-12-05,TENERIFE,112,2007,8,78,21,17.8,19.8,1023.0
2021-12-05,EL HIERRO,0,13,0,0,0,19.4,20.2,1023.1
2021-12-05,FUERTEVENTURA,42,427,1,3,4,17.6,19.5,1023.3
2021-12-05,LA PALMA,7,120,0,3,0,17.7,19.6,1022.8
2021-12-06,LA GOMERA,0,15,0,2,0,15.9,18.6,999.3
2021-12-06,GRAN CANARIA,149,2067,7,173,24,17.8,19.8,1020.1
2021-12-06,LANZAROTE,19,358,0,6,0,16.6,18.5,1023.4
2021-12-06,TENERIFE,113,1887,3,83,20,18.7,19.9,1022.1
2021-12-06,LA PALMA,3,169,0,3,0,18.1,19.8,1022.0
2021-12-06,FUERTEVENTURA,39,263,0,3,4,17.6,19.0,1021.9
2021-12-06,EL HIERRO,0,4,0,0,0,19.4,20.2,1022.1
2021-12-07,FUERTEVENTURA,59,340,1,4,4,16.7,18.5,1022.7
2021-12-07,LA PALMA,10,250,1,4,0,18.2,19.0,1020.8
2021-12-07,LANZAROTE,19,537,1,6,0,13.5,18.8,1024.0
2021-12-07,GRAN CANARIA,133,2237,20,161,27,16.3,18.4,1020.2
2021-12-07,EL HIERRO,1,17,0,0,0,18.5,19.8,1021.6
2021-12-07,LA GOMERA,6,100,0,2,0,16.6,19.6,999.5
2021-12-07,TENERIFE,125,2991,10,93,20,17.9,19.0,1021.7
2021-12-08,LANZAROTE,29,527,0,6,0,14.1,18.2,1024.5
2021-12-08,EL HIERRO,3,24,0,0,0,19.5,20.4,1023.3
2021-12-08,TENERIFE,176,2262,9,104,23,16.5,19.4,1023.0
2021-12-08,GRAN CANARIA,154,2464,16,169,29,17.1,19.2,1021.3
2021-12-08,LA PALMA,13,214,0,4,0,18.0,19.2,1022.9
2021-12-08,FUERTEVENTURA,42,490,0,4,4,17.8,19.4,1023.2
2021-12-08,LA GOMERA,1,32,0,2,0,16.8,19.6,1000.3
2021-12-09,GRAN CANARIA,207,3105,10,161,32,16.5,18.8,1020.8
2021-12-09,LA GOMERA,3,75,0,2,0,16.9,19.5,1000.3
2021-12-09,TENERIFE,198,3453,8,109,22,17.4,19.0,1022.7
2021-12-09,LANZAROTE,13,593,0,5,0,16.3,19.0,1023.3
2021-12-09,EL HIERRO,1,11,0,0,0,18.6,19.8,1022.9
2021-12-09,LA PALMA,9,273,0,4,0,16.5,18.6,1022.9
2021-12-09,FUERTEVENTURA,54,459,0,3,3,17.4,19.4,1022.0
2021-12-10,FUERTEVENTURA,70,515,1,3,2,18.0,19.7,1021.4
2021-12-10,LA PALMA,13,292,1,1,2,16.9,19.0,1021.4
2021-12-10,LANZAROTE,49,494,0,3,0,16.1,19.2,1022.9
2021-12-10,GRAN CANARIA,244,3363,5,101,34,17.3,19.4,1019.6
2021-12-10,EL HIERRO,0,32,0,0,0,18.7,19.8,1020.9
2021-12-10,TENERIFE,277,4381,15,115,20,18.4,20.0,1021.3
2021-12-10,LA GOMERA,2,44,0,2,0,17.2,19.9,998.2
2021-12-11,EL HIERRO,0,38,0,0,0,19.3,20.2,1019.2
2021-12-11,LANZAROTE,29,477,0,3,0,15.8,18.8,1021.1
2021-12-11,GRAN CANARIA,218,2392,8,105,32,17.1,19.3,1018.0
2021-12-11,TENERIFE,274,3319,16,122,22,16.7,19.4,1019.6
2021-12-11,LA PALMA,8,257,1,1,2,18.0,19.6,1019.3
2021-12-11,LA GOMERA,2,37,0,2,0,15.9,19.0,997.0
2021-12-11,FUERTEVENTURA,67,604,2,5,2,17.9,19.4,1019.8
2021-12-12,LA PALMA,5,251,0,1,2,17.6,19.4,1016.9
2021-12-12,LA GOMERA,0,14,0,2,0,15.7,18.8,995.7
2021-12-12,GRAN CANARIA,147,1788,9,115,34,17.1,19.3,1015.6
2021-12-12,EL HIERRO,0,5,0,0,0,19.4,20.4,1017.9
2021-12-12,LANZAROTE,33,417,1,4,0,14.0,18.4,1018.7
2021-12-12,TENERIFE,270,2500,11,136,22,16.7,19.6,1017.0
2021-12-12,FUERTEVENTURA,42,369,2,5,3,17.1,18.8,1017.6
2021-12-13,TENERIFE,424,4109,9,143,23,15.4,18.7,1017.5
2021-12-13,GRAN CANARIA,218,3174,6,102,32,16.6,19.4,1016.1
2021-12-13,LANZAROTE,22,684,1,4,0,13.9,18.7,1019.8
2021-12-13,LA GOMERA,1,53,0,2,0,15.2,18.8,995.8
2021-12-13,FUERTEVENTURA,46,558,1,5,3,15.6,18.4,1018.5
2021-12-13,EL HIERRO,3,21,0,0,0,19.1,20.2,1018.2
2021-12-13,LA PALMA,12,314,0,0,2,17.1,19.1,1016.9
2021-12-14,LA PALMA,9,453,0,0,2,15.5,18.2,1014.8
2021-12-14,LA GOMERA,3,68,0,2,0,15.4,18.4,993.8
2021-12-14,TENERIFE,804,5904,21,150,24,16.4,19.6,1014.8
2021-12-14,FUERTEVENTURA,71,618,2,6,2,13.9,17.8,1016.0
2021-12-14,GRAN CANARIA,266,3211,12,100,31,15.5,19.0,1013.5
2021-12-14,LANZAROTE,56,743,2,4,0,13.6,17.2,1017.4
2021-12-14,EL HIERRO,4,51,0,0,0,17.9,19.6,1016.1
2021-12-15,LANZAROTE,61,735,0,4,0,15.3,17.6,1014.3
2021-12-15,LA PALMA,24,430,1,0,2,15.0,18.0,1010.7
2021-12-15,FUERTEVENTURA,43,417,1,6,2,14.9,17.4,1012.9
2021-12-15,TENERIFE,1026,6685,11,148,25,15.9,18.4,1011.6
2021-12-15,GRAN CANARIA,339,3360,10,97,32,14.6,17.6,1010.7
2021-12-15,EL HIERRO,3,167,0,0,0,16.9,18.8,1012.6
2021-12-15,LA GOMERA,5,58,0,2,0,15.2,18.0,990.2
2021-12-16,FUERTEVENTURA,92,757,2,8,2,12.9,16.2,1013.7
2021-12-16,LA GOMERA,1,72,0,2,0,14.9,17.8,991.2
2021-12-16,TENERIFE,1135,7251,12,145,23,15.0,18.2,1012.4
2021-12-16,EL HIERRO,5,60,0,0,0,15.5,18.4,1013.1
2021-12-16,GRAN CANARIA,358,3623,16,102,33,14.2,17.8,1011.5
2021-12-16,LA PALMA,24,665,0,0,2,16.0,18.6,1011.5
2021-12-16,LANZAROTE,63,798,0,3,0,15.6,18.0,1015.2
2021-12-17,LA GOMERA,4,55,0,1,0,14.4,17.6,991.8
2021-12-17,FUERTEVENTURA,77,615,1,7,1,12.5,16.5,1015.3
2021-12-17,LANZAROTE,84,858,2,3,0,12.6,17.0,1017.0
2021-12-17,EL HIERRO,0,126,0,0,0,16.2,18.7,1013.8
2021-12-17,TENERIFE,1223,8061,13,139,23,14.7,18.0,1012.9
2021-12-17,GRAN CANARIA,368,3506,7,91,34,12.8,17.0,1011.9
2021-12-17,LA PALMA,30,534,0,0,2,15.4,18.2,1012.2
2021-12-18,TENERIFE,896,5544,10,143,23,13.9,17.6,1012.4
2021-12-18,LANZAROTE,48,538,1,4,0,14.1,17.8,1015.2
2021-12-18,FUERTEVENTURA,52,445,1,8,1,14.3,17.7,1013.5
2021-12-18,LA PALMA,15,277,0,0,2,14.4,18.1,1011.5
2021-12-18,EL HIERRO,3,39,0,0,0,15.3,19.0,1013.2
2021-12-18,GRAN CANARIA,331,3295,9,91,35,14.3,17.6,1011.3
2021-12-18,LA GOMERA,7,116,1,2,0,14.8,17.8,991.3
2021-12-19,TENERIFE,712,4481,15,164,23,16.3,19.4,1012.4
2021-12-19,LANZAROTE,34,629,2,6,0,11.9,17.2,1017.0
2021-12-19,LA GOMERA,9,46,0,2,0,17.8,20.2,992.1
2021-12-19,LA PALMA,22,440,0,0,2,18.9,22.0,1010.1
2021-12-19,GRAN CANARIA,345,2669,9,94,38,14.6,18.2,1012.4
2021-12-19,EL HIERRO,0,14,0,0,0,18.1,21.2,1013.4
2021-12-19,FUERTEVENTURA,61,430,0,7,2,13.1,17.8,1015.8
2021-12-20,TENERIFE,1474,8802,13,161,25,18.8,21.0,1013.7
2021-12-20,LANZAROTE,95,990,1,6,0,14.8,18.2,1017.1
2021-12-20,FUERTEVENTURA,56,486,1,6,2,15.4,19.2,1016.1
2021-12-20,LA PALMA,27,461,0,1,1,19.3,22.2,1011.7
2021-12-20,GRAN CANARIA,462,3918,11,88,38,16.6,20.8,1012.8
2021-12-20,LA GOMERA,15,160,0,2,0,18.1,20.3,993.1
2021-12-20,EL HIERRO,8,48,0,0,0,17.4,20.7,1014.4
2021-12-21,LA PALMA,38,541,0,2,0,18.5,21.4,1014.5
2021-12-21,GRAN CANARIA,682,4957,4,81,38,15.7,19.6,1014.4
2021-12-21,LA GOMERA,20,175,0,2,0,18.2,19.8,994.7
2021-12-21,LANZAROTE,131,1158,1,7,0,14.9,19.6,1017.5
2021-12-21,FUERTEVENTURA,85,706,2,8,2,15.35,19.05,1016.4
2021-12-21,EL HIERRO,12,192,0,0,0,18.3,21.4,1016.4
2021-12-21,TENERIFE,1762,9921,14,165,27,17.6,20.4,1015.2
2021-12-22,TENERIFE,1933,11068,19,165,28,17.4,20.2,1017.7
2021-12-22,FUERTEVENTURA,89,644,1,7,2,15.3,18.9,1018.5
2021-12-22,GRAN CANARIA,778,5075,10,81,32,15.8,18.7,1016.9
2021-12-22,LANZAROTE,168,1364,1,7,0,13.8,18.6,1019.9
2021-12-22,LA PALMA,58,716,0,2,0,16.4,19.1,1016.6
2021-12-22,EL HIERRO,15,166,0,0,0,17.7,19.8,1018.2
2021-12-22,LA GOMERA,19,273,0,2,0,16.7,19.4,996.3
2021-12-23,EL HIERRO,28,156,0,0,0,16.7,19.0,1018.1
2021-12-23,TENERIFE,2046,11313,22,173,28,17.4,19.9,1017.4
2021-12-23,LA GOMERA,32,224,0,2,0,15.8,18.4,996.2
2021-12-23,GRAN CANARIA,870,5588,15,87,32,15.9,18.5,1016.4
2021-12-23,LANZAROTE,238,1779,1,7,0,14.5,18.3,1019.9
2021-12-23,LA PALMA,53,675,0,2,0,16.3,18.8,1016.5
2021-12-23,FUERTEVENTURA,92,546,1,5,2,16.1,18.6,1018.5
2021-12-24,LANZAROTE,119,999,2,7,1,13.3,17.6,1017.4
2021-12-24,TENERIFE,1568,8942,23,179,29,16.6,19.8,1015.3
2021-12-24,LA GOMERA,27,217,0,2,0,15.8,19.0,994.2
2021-12-24,LA PALMA,61,359,1,3,0,16.8,18.8,1014.6
2021-12-24,GRAN CANARIA,776,5092,12,82,34,14.8,18.1,1014.4
2021-12-24,EL HIERRO,13,214,0,0,0,16.2,19.1,1016.2
2021-12-24,FUERTEVENTURA,83,540,2,6,2,14.1,17.6,1016.3
2021-12-25,LA GOMERA,49,118,0,2,0,14.9,17.8,995.3
2021-12-25,TENERIFE,826,3895,20,192,30,17.5,20.1,1016.3
2021-12-25,FUERTEVENTURA,80,367,0,5,2,16.4,19.5,1017.4
2021-12-25,EL HIERRO,2,12,0,0,0,17.3,19.6,1017.4
2021-12-25,LANZAROTE,112,785,3,10,0,14.2,19.4,1018.2
2021-12-25,GRAN CANARIA,670,3184,10,91,35,14.7,18.7,1015.6
2021-12-25,LA PALMA,18,86,1,3,0,16.2,19.0,1015.9
2021-12-26,FUERTEVENTURA,72,390,0,4,2,16.4,19.2,1018.4
2021-12-26,EL HIERRO,1,8,0,0,0,17.1,19.6,1018.7
2021-12-26,GRAN CANARIA,812,3831,16,103,38,14.8,18.6,1016.6
2021-12-26,TENERIFE,844,4142,21,212,32,16.3,19.4,1017.8
2021-12-26,LA PALMA,57,442,0,3,0,16.0,19.0,1017.0
